myear,oem,model,gear_box,seats,steering_type,no_of_cylinder,super_charger,top_speed,max_power_delivered,max_torque_delivered,feature_score,selling_price
2016,maruti,maruti alto 800,5 speed,5,power,3,0,140,47.3,69.0,17,230000.0
2021,maruti,maruti wagon r,5 speed,5,power,3,0,165,58.33,78.0,20,610000.0
2016,maruti,maruti alto k10,5 speed,4,power,3,0,145,58.3,78.0,16,300000.0
2021,mahindra,mahindra bolero maxi truck plus,5 speed,2,power,4,1,80,67.05,178.0,9,700000.0
2016,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,450000.0
2018,maruti,maruti eeco,5 speed,5,manual,4,0,145,61.7,85.0,14,360000.0
2010,maruti,maruti alto,5 speed,5,power,3,0,137,38.4,62.0,13,110000.0
2022,maruti,maruti eeco,5 speed,5,manual,4,1,165,70.67,95.0,13,625000.0
2018,maruti,maruti celerio tour 2018-2021,5 speed,5,power,3,1,165,88.5,200.0,0,395000.0
2012,hyundai,hyundai santro xing,5 speed,5,power,4,1,165,88.5,200.0,0,190000.0
2022,maruti,maruti celerio,5 speed,5,power,3,1,165,55.92,82.1,21,650000.0
2022,maruti,maruti eeco,5 speed,5,manual,4,1,165,70.67,95.0,13,625000.0
2017,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,250000.0
2020,hyundai,hyundai aura,5 speed,5,power,4,0,165,68.05,95.2,21,650000.0
2014,maruti,maruti eeco,5 speed,5,manual,4,0,145,61.7,85.0,14,190000.0
2016,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,375000.0
2021,maruti,maruti eeco,5 speed,5,manual,4,1,165,61.68,85.0,13,550000.0
2011,maruti,maruti wagon r,5 speed,5,power,3,0,165,58.2,77.0,17,220000.0
2014,maruti,maruti eeco,5 speed,5,manual,4,0,145,61.7,85.0,14,260000.0
2019,hyundai,hyundai xcent prime,5 speed,5,power,4,1,165,65.39,97.96,14,420000.0
2017,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,230000.0
2011,hyundai,hyundai santro xing,5 speed,5,power,4,1,165,88.5,200.0,0,130000.0
2016,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,265000.0
2012,hyundai,hyundai santro xing,5 speed,5,power,3,0,141,62.1,96.1,18,200000.0
2014,maruti,maruti alto 800,5 speed,5,power,3,0,140,47.3,69.0,17,280000.0
2023,maruti,maruti swift dzire,5 speed,5,power,4,1,165,76.43,98.5,21,915000.0
2011,maruti,maruti eeco,5 speed,5,power,4,0,165,73.0,101.0,8,200000.0
2015,maruti,maruti ertiga,5 speed,7,power,4,0,164,80.9,110.0,24,475000.0
2011,maruti,maruti wagon r,5 speed,5,power,3,0,165,58.2,77.0,17,200000.0
2017,maruti,maruti celerio,5 speed,5,power,3,0,150,58.33,78.0,24,300000.0
2011,hyundai,hyundai santro xing,5 speed,5,power,4,1,165,88.5,200.0,0,120000.0
2013,maruti,maruti ertiga,5 speed,7,power,4,0,164,80.9,110.0,24,400000.0
2016,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,235000.0
2022,tata,tata tigor,5 speed,5,power,3,1,121,72.4,95.0,20,813403.0
2008,maruti,maruti zen estilo,5 speed,5,power,3,0,145,67.1,90.0,17,91000.0
2018,hyundai,hyundai xcent prime,5 speed,5,power,4,1,165,65.39,97.96,14,450000.0
2016,maruti,maruti wagon r,5 speed,5,power,3,0,165,58.33,78.0,20,385000.0
2012,maruti,maruti omni,4 speed,8,power,3,1,95,88.5,200.0,0,140000.0
2014,maruti,maruti alto 800,5 speed,5,power,3,0,140,47.3,69.0,17,200000.0
2019,maruti,maruti celerio,5 speed,5,power,3,0,165,58.33,78.0,22,565000.0
2021,maruti,maruti wagon r,5 speed,5,power,3,0,165,58.33,78.0,20,590000.0
2008,maruti,maruti estilo,5 speed,5,power,3,0,145,67.1,90.0,17,111000.0
2015,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,400000.0
2021,maruti,maruti wagon r,5 speed,5,power,3,0,165,58.33,78.0,20,525000.0
2014,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,300000.0
2021,maruti,maruti swift dzire tour,5 speed,5,power,4,0,165,70.4,95.0,23,680000.0
2012,maruti,maruti wagon r,5 speed,5,power,3,0,165,58.2,77.0,17,310000.0
2018,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,320000.0
2015,maruti,maruti alto 800,5 speed,5,power,3,0,140,47.3,69.0,17,180000.0
2016,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,450000.0
2022,tata,tata tiago nrg,5 speed,5,power,3,1,165,72.41,95.0,22,775000.0
2012,hyundai,hyundai santro xing,5 speed,5,power,4,1,165,88.5,200.0,0,150000.0
2012,maruti,maruti omni,4 speed,8,power,3,1,95,88.5,200.0,0,150000.0
2023,maruti,maruti alto 800,5 speed,4,power,3,1,165,40.36,60.0,16,500000.0
2011,hyundai,hyundai santro xing,5 speed,5,power,3,0,141,62.1,96.1,18,170000.0
2018,mahindra,mahindra kuv 100 nxt,5 speed,6,power,3,0,160,82.0,115.0,17,400000.0
2008,maruti,maruti alto,5 speed,5,power,3,0,137,38.4,62.0,13,120000.0
2016,maruti,maruti alto k10,5 speed,4,power,3,0,145,58.2,78.0,15,250000.0
2015,maruti,maruti ertiga,5 speed,7,power,4,0,164,80.46,112.0,22,700000.0
2016,maruti,maruti ertiga,5 speed,7,power,4,0,164,80.46,112.0,22,625000.0
2022,hyundai,hyundai grand i10 nios,5 speed,5,power,4,0,165,68.05,95.2,21,715000.0
2020,maruti,maruti swift dzire tour,5 speed,5,power,4,0,165,70.4,95.0,23,600000.0
2020,maruti,maruti wagon r,5 speed,5,power,3,0,165,58.33,78.0,20,457000.0
2021,hyundai,hyundai aura,5 speed,5,power,4,0,165,68.05,95.2,21,750000.0
2017,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,325000.0
2011,hyundai,hyundai santro xing,5 speed,5,power,4,1,165,88.5,200.0,0,170000.0
2013,maruti,maruti zen estilo,5 speed,5,power,3,0,145,67.1,90.0,17,185000.0
2017,hyundai,hyundai grand i10,5 speed,5,power,4,0,165,82.0,114.0,23,450000.0
2010,maruti,maruti wagon r,5 speed,5,power,3,0,165,58.2,77.0,17,150000.0
2009,hyundai,hyundai accent,5 speed,5,power,4,0,165,93.7,124.5,20,100000.0
2021,maruti,maruti wagon r,5 speed,5,power,3,0,165,58.33,78.0,20,542000.0
2010,maruti,maruti sx4,5 speed,5,power,4,0,165,103.3,145.0,22,210000.0
2022,maruti,maruti swift dzire,5 speed,5,power,4,1,165,76.43,98.5,21,850000.0
2019,maruti,maruti eeco,5 speed,5,manual,4,0,145,63.0,83.0,13,415000.0
2016,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,280000.0
2013,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,260000.0
2020,maruti,maruti wagon r,5 speed,5,power,3,0,165,58.33,78.0,20,540000.0
2017,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,360000.0
2019,maruti,maruti alto k10,5 speed,4,power,3,0,145,58.3,78.0,16,415000.0
2017,hyundai,hyundai xcent prime,5 speed,5,power,4,1,165,65.39,97.96,14,250000.0
2021,maruti,maruti ertiga,5 speed,7,power,4,0,165,91.19,122.0,23,950000.0
2014,maruti,maruti alto 800,5 speed,5,power,3,0,140,47.3,69.0,17,200000.0
2023,maruti,maruti wagon r,5 speed,5,power,3,1,165,55.92,82.1,20,335000.0
2021,maruti,maruti wagon r,5 speed,5,power,3,0,165,58.33,78.0,20,500000.0
2016,hyundai,hyundai xcent,5 speed,5,power,4,0,172,82.0,114.0,22,290000.0
2010,maruti,maruti wagon r,5 speed,5,power,3,0,165,58.2,77.0,17,125000.0
2017,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,370000.0
2013,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,250000.0
2019,maruti,maruti eeco,5 speed,5,manual,4,0,145,61.7,85.0,14,495000.0
2022,hyundai,hyundai grand i10 nios,5 speed,5,power,4,0,165,68.05,95.2,21,775000.0
2021,hyundai,hyundai grand i10 nios,5 speed,5,power,4,0,165,68.05,95.2,21,700000.0
2015,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,360000.0
2010,maruti,maruti wagon r,5 speed,5,power,3,0,165,58.2,77.0,17,130000.0
2012,maruti,maruti wagon r,5 speed,5,power,3,0,165,58.2,77.0,17,180000.0
2022,tata,tata tigor,5 speed,5,power,3,1,121,72.4,95.0,20,830000.0
2018,maruti,maruti wagon r,5 speed,5,power,3,0,152,67.04,90.0,20,410000.0
2021,maruti,maruti s-presso,5 speed,4,power,3,1,165,58.33,78.0,18,560000.0
2019,maruti,maruti wagon r,5 speed,5,power,3,0,152,67.04,90.0,20,500000.0
2014,tata,tata indigo,5 speed,5,power,4,0,148,55.23,90.0,24,230000.0
2021,maruti,maruti eeco,5 speed,5,manual,4,1,165,61.68,85.0,13,575000.0
2020,maruti,maruti swift dzire tour,5 speed,5,power,4,0,165,70.4,95.0,23,505000.0
2018,maruti,maruti alto 800,5 speed,5,power,3,0,140,40.3,60.0,19,340000.0
2022,tata,tata tigor,5 speed,5,power,3,1,121,72.4,95.0,20,850000.0
2021,maruti,maruti wagon r,5 speed,5,power,3,0,165,58.33,78.0,20,580000.0
2019,maruti,maruti celerio,5 speed,5,power,3,0,150,58.33,78.0,24,395000.0
2009,hyundai,hyundai santro xing,5 speed,5,power,4,1,165,88.5,200.0,0,160000.0
2016,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,270000.0
2018,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,360000.0
2020,maruti,maruti swift dzire tour,5 speed,5,power,4,0,165,70.4,95.0,23,550000.0
2021,maruti,maruti wagon r,5 speed,5,power,3,0,165,58.33,78.0,20,550000.0
2022,maruti,maruti wagon r,5 speed,5,power,3,1,165,55.92,82.1,22,673000.0
2011,hyundai,hyundai accent,5 speed,5,power,4,0,165,93.7,124.5,20,120000.0
2019,hyundai,hyundai santro,5 speed,5,power,4,0,165,58.0,84.33,22,465000.0
2022,maruti,maruti ertiga,5 speed,7,power,4,1,165,86.63,121.5,21,1035590.0
2015,maruti,maruti swift dzire,5 speed,5,power,4,0,169,85.8,114.0,0,450000.0
2015,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,300000.0
2021,hyundai,hyundai xcent prime,5 speed,5,power,4,1,165,65.39,97.96,14,700000.0
2019,maruti,maruti celerio,5 speed,5,power,3,0,150,58.33,78.0,24,489000.0
2011,chevrolet,chevrolet aveo,5 speed,5,power,4,0,174,92.7,127.0,20,100000.0
2022,maruti,maruti ertiga,5 speed,7,power,4,0,165,91.19,122.0,23,952228.0
2015,maruti,maruti ertiga,5 speed,7,power,4,0,164,80.9,110.0,24,625000.0
2017,maruti,maruti ertiga,5 speed,7,power,4,0,164,80.46,112.0,22,806928.0
2018,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,290000.0
2016,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,320000.0
2019,maruti,maruti celerio,5 speed,5,power,3,0,150,58.33,78.0,24,435000.0
2021,maruti,maruti alto 800,5 speed,4,power,3,1,165,40.36,60.0,16,370000.0
2021,maruti,maruti wagon r,5 speed,5,power,3,0,165,58.33,78.0,20,600000.0
2018,maruti,maruti swift dzire tour,5 speed,5,power,4,0,165,70.4,95.0,23,450000.0
2020,maruti,maruti wagon r,5 speed,5,power,3,0,165,58.33,78.0,20,560000.0
2021,hyundai,hyundai aura,5 speed,5,power,4,0,165,68.05,95.2,21,734999.0
2014,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,280000.0
2021,hyundai,hyundai grand i10 nios,5 speed,5,power,4,0,165,68.05,95.2,21,700000.0
2009,toyota,toyota corolla altis,6 speed,5,power,4,0,205,138.0,173.0,18,285555.0
2015,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,340000.0
2017,maruti,maruti eeco,5 speed,5,manual,4,0,145,61.7,85.0,14,390000.0
2021,maruti,maruti swift dzire tour,5 speed,5,power,4,0,165,70.4,95.0,23,670000.0
2012,hyundai,hyundai accent,5 speed,5,power,4,0,165,93.7,124.5,20,250000.0
2022,hyundai,hyundai grand i10 nios,5 speed,5,power,4,0,165,68.05,95.2,21,800000.0
2014,maruti,maruti alto 800,5 speed,5,power,3,0,140,47.3,69.0,17,200000.0
2009,hyundai,hyundai santro xing,5 speed,5,power,4,1,165,88.5,200.0,0,150000.0
2010,maruti,maruti wagon r,5 speed,5,power,3,0,165,58.2,77.0,17,180000.0
2019,hyundai,hyundai santro,5 speed,5,power,4,0,165,58.0,84.33,22,475000.0
2018,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,410000.0
2014,tata,tata nano,4 speed,4,manual,2,0,165,32.5,45.0,15,80000.0
2013,maruti,maruti sx4,5 speed,5,power,4,0,165,85.7,122.0,21,325000.0
2022,tata,tata tiago,5 speed,5,power,3,1,165,72.0,95.0,19,620000.0
2015,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,250000.0
2008,hyundai,hyundai accent,5 speed,5,power,4,0,165,94.0,12.5,22,130000.0
2020,maruti,maruti eeco,5 speed,5,manual,4,1,165,61.68,85.0,13,490000.0
2021,hyundai,hyundai grand i10 nios,5 speed,5,power,4,0,165,68.05,95.2,21,662271.0
2013,honda,honda city,5 speed,5,power,4,0,165,116.3,146.0,18,425000.0
2017,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,300000.0
2021,maruti,maruti celerio,5 speed,5,power,3,0,165,58.33,78.0,22,550000.0
2010,toyota,toyota corolla altis,6 speed,5,power,4,0,205,138.0,173.0,18,290000.0
2021,maruti,maruti eeco cargo,5 speed,2,power,4,1,165,61.68,85.0,11,500000.0
2011,maruti,maruti alto,5 speed,5,power,3,0,137,38.4,62.0,13,165000.0
2011,maruti,maruti alto,5 speed,5,power,3,0,137,38.4,62.0,13,159500.0
2020,maruti,maruti s-presso,5 speed,4,power,3,1,165,58.33,78.0,18,500000.0
2011,maruti,maruti alto,5 speed,5,power,3,0,137,38.4,62.0,11,150000.0
2010,maruti,maruti alto,5 speed,5,power,3,0,137,38.4,54.0,8,87150.0
2022,hyundai,hyundai aura,5 speed,5,power,4,0,165,68.05,95.2,21,785000.0
2017,maruti,maruti alto 800,5 speed,5,power,3,0,140,40.3,60.0,19,325000.0
2021,maruti,maruti eeco,5 speed,5,manual,4,1,165,61.68,85.0,13,590000.0
2015,honda,honda amaze,5 speed,5,power,4,0,160,86.7,109.0,24,460000.0
2016,maruti,maruti alto 800,5 speed,5,power,3,0,140,47.3,69.0,17,315000.0
2020,maruti,maruti celerio,5 speed,5,power,3,0,165,58.33,78.0,22,485000.0
2018,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,480000.0
2021,maruti,maruti wagon r,5 speed,5,power,3,0,165,58.33,78.0,20,545000.0
2022,hyundai,hyundai aura,5 speed,5,power,4,0,165,68.05,95.2,21,750000.0
2013,maruti,maruti alto 800,5 speed,5,power,3,0,140,47.3,69.0,17,150000.0
2021,maruti,maruti wagon r,5 speed,5,power,3,0,165,58.33,78.0,20,550000.0
2017,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,410000.0
2022,tata,tata tigor,5 speed,5,power,3,1,121,72.4,95.0,20,800000.0
2014,maruti,maruti ertiga,5 speed,7,power,4,0,164,80.9,110.0,24,487369.0
2016,maruti,maruti celerio,5 speed,5,power,3,0,150,58.2,78.0,24,350000.0
2020,maruti,maruti wagon r,5 speed,5,power,3,0,165,58.33,78.0,20,590000.0
2014,maruti,maruti eeco,5 speed,5,power,4,0,165,73.0,101.0,8,320000.0
2022,tata,tata tiago,5 speed,5,power,3,1,165,72.0,95.0,19,675000.0
2020,maruti,maruti alto 800,5 speed,4,power,3,1,165,40.36,60.0,16,300000.0
2019,maruti,maruti eeco,5 speed,5,manual,4,0,145,61.7,85.0,14,400000.0
2011,maruti,maruti alto,5 speed,5,power,3,0,137,38.4,62.0,13,210000.0
2018,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,410000.0
2021,maruti,maruti swift dzire tour,5 speed,5,power,4,0,165,70.4,95.0,23,600000.0
2018,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,400000.0
2013,maruti,maruti alto 800,5 speed,5,power,3,0,140,47.3,69.0,17,162000.0
2015,maruti,maruti alto k10,5 speed,4,power,3,0,145,58.3,78.0,16,320000.0
2017,maruti,maruti ertiga,5 speed,7,power,4,0,164,80.46,112.0,22,658528.0
2012,maruti,maruti alto,5 speed,5,power,3,0,137,38.4,62.0,13,155000.0
2017,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,400000.0
2012,hyundai,hyundai santro xing,5 speed,5,power,3,0,141,62.1,96.1,18,185000.0
2018,maruti,maruti celerio,5 speed,5,power,3,0,150,58.33,78.0,24,475000.0
2008,hyundai,hyundai santro xing,5 speed,5,power,4,1,165,88.5,200.0,0,110000.0
2022,hyundai,hyundai aura,5 speed,5,power,4,0,165,68.05,95.2,21,700000.0
2020,maruti,maruti wagon r,5 speed,5,power,3,1,165,55.92,82.1,20,549999.0
2010,maruti,maruti wagon r,5 speed,5,power,3,0,152,67.04,90.0,20,179999.0
2016,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,355000.0
2016,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,355000.0
2016,maruti,maruti eeco,5 speed,5,manual,4,0,145,61.7,85.0,14,390000.0
2013,maruti,maruti eeco,5 speed,5,power,4,0,165,73.0,101.0,8,180000.0
2014,maruti,maruti ertiga,5 speed,7,power,4,1,165,86.63,121.5,21,715000.0
2016,maruti,maruti alto 800,5 speed,5,power,3,0,140,47.3,69.0,17,240000.0
2017,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,270000.0
2017,maruti,maruti swift dzire,5 speed,5,power,4,0,169,85.8,114.0,0,425000.0
2021,maruti,maruti eeco,5 speed,5,manual,4,1,165,61.68,85.0,13,290000.0
2015,maruti,maruti alto k10,5 speed,4,power,3,0,145,58.3,78.0,16,320000.0
2021,maruti,maruti eeco,5 speed,5,manual,4,1,165,61.68,85.0,13,320000.0
2011,maruti,maruti wagon r,5 speed,5,power,3,0,165,58.2,77.0,17,168000.0
2012,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,310000.0
2019,maruti,maruti swift dzire tour,5 speed,5,power,4,0,165,70.4,95.0,23,610000.0
2019,maruti,maruti swift dzire tour,5 speed,5,power,4,0,165,70.4,95.0,23,600000.0
2015,maruti,maruti celerio,5 speed,5,power,3,0,150,58.2,78.0,24,439000.0
2019,maruti,maruti celerio,5 speed,5,power,3,0,150,58.33,78.0,24,480000.0
2020,hyundai,hyundai aura,5 speed,5,power,4,0,165,68.05,95.2,21,670000.0
2014,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,375000.0
2014,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,200000.0
2014,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,200000.0
2014,maruti,maruti ertiga,5 speed,7,power,4,1,165,86.63,121.5,21,695000.0
2015,maruti,maruti ertiga,5 speed,7,power,4,0,164,80.46,112.0,22,725000.0
2018,maruti,maruti alto 800,5 speed,5,power,3,0,140,40.3,60.0,19,339001.0
2021,maruti,maruti wagon r,5 speed,5,power,3,0,165,58.33,78.0,20,613000.0
2022,maruti,maruti celerio,5 speed,5,power,3,1,165,55.92,82.1,21,726000.0
2022,hyundai,hyundai grand i10 nios,5 speed,5,power,4,0,165,68.05,95.2,21,775000.0
2022,maruti,maruti s-presso,5 speed,4,power,3,1,165,58.33,78.0,18,575000.0
2019,maruti,maruti ertiga,5 speed,7,power,4,0,165,91.19,122.0,23,911000.0
2022,maruti,maruti ertiga,5 speed,7,power,4,1,165,86.63,121.5,21,1175000.0
2019,maruti,maruti alto k10,5 speed,4,power,3,0,145,58.3,78.0,16,375000.0
2020,maruti,maruti ertiga,5 speed,7,power,4,0,165,91.19,122.0,23,1085000.0
2022,hyundai,hyundai grand i10 nios,5 speed,5,power,4,0,165,68.05,95.2,21,760000.0
2015,maruti,maruti wagon r,5 speed,5,power,3,0,165,58.33,78.0,20,310000.0
2016,maruti,maruti alto k10,5 speed,4,power,3,0,145,58.3,78.0,16,324000.0
2021,maruti,maruti alto 800,5 speed,4,power,3,1,165,40.36,60.0,16,464000.0
2020,maruti,maruti wagon r,5 speed,5,power,3,0,165,58.33,78.0,20,521000.0
2021,hyundai,hyundai grand i10 nios,5 speed,5,power,4,0,165,68.05,95.2,21,695000.0
2018,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,392000.0
2019,maruti,maruti alto k10,5 speed,4,power,3,0,145,58.3,78.0,16,430000.0
2022,hyundai,hyundai xcent prime,5 speed,5,power,4,1,165,65.39,97.96,14,711000.0
2021,hyundai,hyundai grand i10 nios,5 speed,5,power,4,0,165,68.05,95.2,21,719000.0
2020,hyundai,hyundai santro,5 speed,5,power,4,0,165,59.18,85.32,23,638000.0
2022,maruti,maruti eeco,5 speed,5,manual,4,1,165,61.68,85.0,13,592000.0
2021,maruti,maruti alto 800,5 speed,4,power,3,1,165,40.36,60.0,16,488000.0
2020,maruti,maruti wagon r,5 speed,5,power,3,0,165,58.33,78.0,20,532000.0
2019,hyundai,hyundai santro,5 speed,5,power,4,0,165,58.0,84.33,22,495000.0
2022,maruti,maruti celerio,5 speed,5,power,3,1,165,55.92,82.1,21,723000.0
2021,hyundai,hyundai aura,5 speed,5,power,4,0,165,68.05,95.2,21,777000.0
2021,hyundai,hyundai grand i10 nios,5 speed,5,power,4,0,165,68.05,95.2,21,737000.0
2016,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,430000.0
2021,maruti,maruti s-presso,5 speed,4,power,3,1,165,58.33,78.0,18,548000.0
2019,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,499000.0
2013,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,319140.0
2022,maruti,maruti ertiga,5 speed,7,power,4,1,165,86.63,121.5,21,1185000.0
2021,maruti,maruti alto 800,5 speed,4,power,3,1,165,40.36,60.0,16,430000.0
2018,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,495000.0
2013,maruti,maruti wagon r,5 speed,5,power,3,0,152,67.04,90.0,20,275000.0
2022,hyundai,hyundai aura,5 speed,5,power,4,0,165,68.05,95.2,21,825000.0
2022,maruti,maruti wagon r,5 speed,5,power,3,0,165,58.33,78.0,20,650000.0
2021,hyundai,hyundai aura,5 speed,5,power,4,0,165,68.05,95.2,21,798000.0
2018,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,453000.0
2020,maruti,maruti alto 800,5 speed,5,power,3,0,140,47.3,69.0,19,393000.0
2019,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,532000.0
2020,maruti,maruti eeco,5 speed,5,manual,4,1,165,61.68,85.0,13,479000.0
2020,maruti,maruti wagon r,5 speed,5,power,3,0,165,58.33,78.0,20,570000.0
2013,maruti,maruti wagon r,5 speed,5,power,3,0,165,58.2,77.0,17,285000.0
2019,maruti,maruti wagon r,5 speed,5,power,3,0,152,67.04,90.0,20,504000.0
2020,maruti,maruti wagon r,5 speed,5,power,3,0,165,58.33,78.0,20,576000.0
2022,tata,tata tiago,5 speed,5,power,3,1,165,72.0,95.0,19,757000.0
2019,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,509000.0
2020,hyundai,hyundai grand i10 nios,5 speed,5,power,4,0,165,68.05,95.2,21,680000.0
2020,maruti,maruti s-presso,5 speed,4,power,3,1,165,58.33,78.0,18,507000.0
2017,maruti,maruti celerio,5 speed,5,power,3,0,150,58.33,78.0,24,445000.0
2020,maruti,maruti s-presso,5 speed,4,power,3,1,165,58.33,78.0,18,537000.0
2020,maruti,maruti wagon r,5 speed,5,power,3,0,165,58.33,78.0,20,584000.0
2021,hyundai,hyundai grand i10 nios,5 speed,5,power,4,0,165,68.05,95.2,21,793000.0
2015,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,298000.0
2014,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,384000.0
2020,maruti,maruti celerio,5 speed,5,power,3,0,165,58.33,78.0,22,567000.0
2018,maruti,maruti celerio,5 speed,5,power,3,0,150,58.33,78.0,24,534000.0
2022,maruti,maruti eeco,5 speed,5,manual,4,1,165,70.67,95.0,13,624000.0
2020,maruti,maruti wagon r,5 speed,5,power,3,0,165,58.33,78.0,20,554000.0
2022,maruti,maruti wagon r,5 speed,5,power,3,1,165,55.92,82.1,22,767000.0
2022,hyundai,hyundai grand i10 nios,5 speed,5,power,4,0,165,68.05,95.2,21,810000.0
2012,maruti,maruti wagon r,5 speed,5,power,3,0,165,58.2,77.0,17,285698.0
2022,hyundai,hyundai grand i10 nios,5 speed,5,power,4,0,165,68.05,95.2,21,819000.0
2016,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,416000.0
2019,maruti,maruti eeco,5 speed,5,manual,4,1,165,70.67,95.0,13,545000.0
2021,maruti,maruti ertiga,5 speed,7,power,4,0,165,91.19,122.0,23,1099000.0
2014,maruti,maruti alto 800,5 speed,5,power,3,0,140,40.3,60.0,19,225000.0
2021,maruti,maruti wagon r,5 speed,5,power,3,0,165,58.33,78.0,20,550000.0
2019,maruti,maruti celerio,5 speed,5,power,3,0,165,58.33,78.0,22,499000.0
2013,maruti,maruti wagon r,5 speed,5,power,3,0,165,58.33,78.0,20,290000.0
2017,maruti,maruti alto 800,5 speed,5,power,3,0,140,40.3,60.0,19,280000.0
2015,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,250000.0
2017,maruti,maruti wagon r,5 speed,5,power,3,0,165,58.33,78.0,20,400000.0
2019,maruti,maruti wagon r,5 speed,5,power,3,0,165,58.33,78.0,20,530000.0
2018,maruti,maruti alto 800,5 speed,5,power,3,0,140,40.3,60.0,19,350000.0
2013,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,250000.0
2018,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,440000.0
2020,maruti,maruti wagon r,5 speed,5,power,3,0,165,58.33,78.0,20,536000.0
2020,maruti,maruti wagon r,5 speed,5,power,3,0,165,58.33,78.0,20,530000.0
2019,maruti,maruti alto 800,5 speed,5,power,3,0,140,47.3,69.0,19,409000.0
2020,maruti,maruti alto 800,5 speed,5,power,3,0,140,47.3,69.0,19,441000.0
2022,maruti,maruti celerio,5 speed,5,power,3,1,165,55.92,82.1,21,740000.0
2019,hyundai,hyundai santro,5 speed,5,power,4,0,165,58.0,84.33,22,534000.0
2015,maruti,maruti alto 800,5 speed,5,power,3,0,140,47.3,69.0,17,263000.0
2019,maruti,maruti wagon r,5 speed,5,power,3,0,152,67.04,90.0,20,571000.0
2014,maruti,maruti ertiga,5 speed,7,power,4,1,165,86.63,121.5,21,675000.0
2018,maruti,maruti wagon r,5 speed,5,power,3,0,137,58.16,77.0,22,509000.0
2021,maruti,maruti ertiga,5 speed,7,power,4,0,165,91.19,122.0,23,1225000.0
